Steps,Policy/Entropy,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward
570000,1.3837919,0.4487704918032787,81.51639344262296,0.20292318,0.4573170731707317
580000,1.3823771,0.4128787878787879,73.71212121212122,0.19875224,0.4128787878787879
590000,1.3825088,0.4427083333333333,89.59375,0.20184496,0.4427083333333333
600000,1.3819941,0.5122950819672131,87.42622950819673,0.2102584,0.5122950819672131
610000,1.3804694,0.42008196721311475,86.13934426229508,0.22423674,0.42008196721311475
620000,1.3790188,0.43653846153846154,71.70769230769231,0.23443843,0.43653846153846154
630000,1.3784524,0.47282608695652173,107.47826086956522,0.24062614,0.47802197802197804
640000,1.3784349,0.435546875,82.5546875,0.24052972,0.4321705426356589
650000,1.3793615,0.3628472222222222,71.51388888888889,0.21734993,0.3628472222222222
660000,1.3788602,0.505859375,74.09375,0.2237538,0.505859375
670000,1.3768964,0.4635416666666667,94.47916666666667,0.25166556,0.4635416666666667
680000,1.3763354,0.4630281690140845,76.12676056338029,0.24441928,0.4630281690140845
690000,1.3761595,0.45689655172413796,82.25862068965517,0.23769377,0.4583333333333333
700000,1.3764229,0.4305555555555556,92.44444444444444,0.21963634,0.42954545454545456
710000,1.376242,0.3338607594936709,55.68354430379747,0.21668,0.3338607594936709
720000,1.3758746,0.5,79.1470588235294,0.2525452,0.5
730000,1.3760325,0.5,111.8125,0.25577804,0.5
740000,1.37623,0.5163043478260869,93.59782608695652,0.24155037,0.5302197802197802
750000,1.3762144,0.49764150943396224,96.71698113207547,0.25397012,0.48598130841121495
760000,1.3767222,0.453125,81.8359375,0.25108266,0.45436507936507936
770000,1.3766726,0.4296875,75.3359375,0.23481415,0.4288461538461538
780000,1.3769438,0.49137931034482757,75.46551724137932,0.24708773,0.5
790000,1.3770977,0.4717741935483871,91.36290322580645,0.24051902,0.464
800000,1.3774755,0.546875,80.45833333333333,0.25656196,0.546875
810000,1.3768926,0.42694805194805197,71.82467532467533,0.25919995,0.42105263157894735
820000,1.3760986,0.4555084745762712,64.27966101694915,0.27456537,0.4639830508474576
830000,1.3756621,0.5989583333333334,109.78125,0.28704238,0.6082474226804123
840000,1.3750501,0.4067796610169492,88.15254237288136,0.29647836,0.3974358974358974
850000,1.3743585,0.5223214285714286,98.74107142857143,0.2795302,0.5223214285714286
860000,1.3736691,0.5,73.7720588235294,0.2645272,0.49818840579710144
870000,1.3732458,0.4411764705882353,83.65686274509804,0.26381534,0.4411764705882353
880000,1.373171,0.4921875,100.45833333333333,0.2640116,0.4921875
890000,1.3730848,0.49615384615384617,86.91538461538461,0.2451581,0.49615384615384617
900000,1.3728989,0.4172794117647059,60.94117647058823,0.246091,0.4172794117647059
910000,1.3722345,0.43344155844155846,69.27922077922078,0.24736336,0.43344155844155846
920000,1.3718368,0.4485294117647059,65.72058823529412,0.25900766,0.4485294117647059
930000,1.3718724,0.4659090909090909,89.17272727272727,0.2693498,0.4659090909090909
940000,1.371355,0.45955882352941174,71.52941176470588,0.26627705,0.45955882352941174
950000,1.3712877,0.44402985074626866,71.73880597014926,0.26691633,0.44402985074626866
960000,1.3710608,0.4861111111111111,75.57407407407408,0.27436244,0.4861111111111111
970000,1.3709556,0.5185185185185185,114.53703703703704,0.2719589,0.5185185185185185
980000,1.370664,0.45905172413793105,74.9396551724138,0.26821113,0.45905172413793105
990000,1.3707993,0.48333333333333334,100.95555555555555,0.2730728,0.48333333333333334
1000000,1.3710351,0.5274390243902439,94.96341463414635,0.2955522,0.5274390243902439
1010000,1.3703698,0.5880681818181818,137.5,0.2809799,0.5880681818181818
1020000,1.3698441,0.48333333333333334,88.3,0.27187628,0.48333333333333334
1030000,1.3691317,0.4851694915254237,80.70338983050847,0.25859416,0.4851694915254237
1040000,1.3695159,0.506578947368421,89.71052631578948,0.25342152,0.506578947368421
1050000,1.3693777,0.3983050847457627,82.60169491525424,0.24041064,0.3888888888888889
1060000,1.3689027,0.5423728813559322,91.39830508474576,0.22416891,0.5402542372881356
1070000,1.3684654,0.4524647887323944,62.63380281690141,0.21629943,0.46631205673758863
1080000,1.3680452,0.5,92.32352941176471,0.23769192,0.4830097087378641
1090000,1.3675108,0.4891304347826087,103.8804347826087,0.22462836,0.5027472527472527
1100000,1.3671364,0.5055555555555555,104.54444444444445,0.21524638,0.5027173913043478
1110000,1.3668606,0.49053030303030304,83.57575757575758,0.2068409,0.475
1120000,1.3665895,0.5985576923076923,91.25,0.21888614,0.6261904761904762
1130000,1.3655397,0.4861111111111111,82.95555555555555,0.23208547,0.47527472527472525
1140000,1.3648555,0.5662878787878788,95.89393939393939,0.23997657,0.5662878787878788
1150000,1.3641845,0.49122807017543857,80.84210526315789,0.24779305,0.49122807017543857
1160000,1.3637365,0.5551470588235294,75.31617647058823,0.25173166,0.5551470588235294
1170000,1.3633202,0.4576923076923077,71.24615384615385,0.26131156,0.4576923076923077
1180000,1.3629586,0.44107142857142856,69.00714285714285,0.27485272,0.4442446043165468
1190000,1.3624085,0.47453703703703703,70.20370370370371,0.26611486,0.4701834862385321
1200000,1.3619018,0.6197916666666666,122.10416666666667,0.2702833,0.6197916666666666
1210000,1.3618857,0.48641304347826086,102.84782608695652,0.28398025,0.47802197802197804
1220000,1.3618287,0.4869791666666667,107.72916666666667,0.2691471,0.4948453608247423
1230000,1.3615899,0.5474137931034483,86.1896551724138,0.26738584,0.5474137931034483
1240000,1.361853,0.5337301587301587,72.16666666666667,0.27661854,0.5337301587301587
1250000,1.3621538,0.49764150943396224,75.76415094339623,0.27466235,0.5071428571428571
1260000,1.3615348,0.4269230769230769,91.84615384615384,0.27322727,0.4198473282442748
1270000,1.3611339,0.4053030303030303,66.33333333333333,0.2681425,0.4053030303030303
1280000,1.3609363,0.5201612903225806,91.62096774193549,0.2692016,0.5060975609756098
1290000,1.3609596,0.48653846153846153,65.93076923076923,0.276806,0.5
1300000,1.3611149,0.4639830508474576,79.82203389830508,0.2614468,0.4639830508474576
1310000,1.3608694,0.5705128205128205,144.2948717948718,0.274517,0.5705128205128205
1320000,1.3608624,0.5277777777777778,75.41269841269842,0.28255484,0.5277777777777778
1330000,1.3609974,0.5803571428571429,104.72619047619048,0.28202456,0.5692771084337349
1340000,1.3612064,0.4461805555555556,60.59027777777778,0.2632516,0.453448275862069
1350000,1.3616612,0.4596774193548387,96.25,0.24631289,0.46747967479674796
1360000,1.3614017,0.5079787234042553,85.95744680851064,0.26291716,0.49736842105263157
1370000,1.3612127,0.5364583333333334,113.69791666666667,0.2507474,0.5364583333333334
1380000,1.3616456,0.5105633802816901,76.52816901408451,0.26036787,0.5105633802816901
1390000,1.3621687,0.5852272727272727,105.4090909090909,0.27522495,0.5852272727272727
1400000,1.3624258,0.555,88.29,0.27262947,0.555
1410000,1.361916,0.5132575757575758,76.43181818181819,0.25075793,0.5132575757575758
1420000,1.3616941,0.5024038461538461,79.86538461538461,0.26477718,0.5024038461538461
1430000,1.3617038,0.5090579710144928,86.90579710144928,0.2583509,0.5090579710144928
1440000,1.3616735,0.49537037037037035,85.68518518518519,0.2599341,0.49537037037037035
1450000,1.3618647,0.4739583333333333,74.72916666666667,0.25861213,0.4739583333333333
1460000,1.3622799,0.6182432432432432,172.4189189189189,0.24937956,0.6182432432432432
1470000,1.3621364,0.5349264705882353,70.80882352941177,0.2382572,0.5349264705882353
1480000,1.3619778,0.4895833333333333,99.38541666666667,0.25105974,0.4895833333333333
1490000,1.3624716,0.49056603773584906,87.45283018867924,0.25988862,0.49056603773584906
1500000,1.3631033,0.4451754385964912,92.04385964912281,0.26319242,0.45353982300884954
1510000,1.3636757,0.5080645161290323,83.66129032258064,0.25766367,0.5
1520000,1.3636906,0.5128205128205128,110.2051282051282,0.25963944,0.5
1530000,1.3634017,0.5514705882352942,75.03921568627452,0.25266066,0.5606796116504854
1540000,1.3629931,0.5544354838709677,99.29838709677419,0.25159883,0.5573770491803278
1550000,1.362894,0.5057692307692307,81.57692307692308,0.2526491,0.4961832061068702
1560000,1.3630692,0.5060483870967742,74.08064516129032,0.26278287,0.514
1570000,1.3630637,0.421875,77.14583333333333,0.26212648,0.421875
1580000,1.3627189,0.4973958333333333,115.01041666666667,0.25048608,0.4973958333333333
1590000,1.3621838,0.5020833333333333,92.44166666666666,0.24560767,0.5020833333333333
1600000,1.3618569,0.4810606060606061,72.56060606060606,0.24621221,0.4810606060606061
1610000,1.3615154,0.48863636363636365,68.18181818181819,0.2526646,0.48863636363636365
1620000,1.3612401,0.4185606060606061,86.11363636363636,0.24359055,0.4230769230769231
1630000,1.3611174,0.42350746268656714,53.134328358208954,0.24583492,0.41911764705882354
1640000,1.3610574,0.4947916666666667,98.33333333333333,0.23853496,0.4947916666666667
1650000,1.3607155,0.4869791666666667,116.23958333333333,0.24963656,0.4869791666666667
1660000,1.3606184,0.5718085106382979,119.38297872340425,0.24893643,0.5718085106382979
1670000,1.3603766,0.5166666666666667,78.81666666666666,0.2464846,0.5190677966101694
1680000,1.360022,0.4846938775510204,96.37755102040816,0.2516702,0.4825
1690000,1.3596798,0.571078431372549,86.99019607843137,0.25631058,0.571078431372549
1700000,1.359855,0.4921875,99.91666666666667,0.25941524,0.4921875
1710000,1.360211,0.44166666666666665,75.66666666666667,0.24986011,0.44166666666666665
1720000,1.3605535,0.4868421052631579,100.61842105263158,0.24755521,0.49333333333333335
1730000,1.3606791,0.5042372881355932,94.55932203389831,0.24352127,0.5
1740000,1.3606513,0.4732142857142857,87.66071428571429,0.24351239,0.4732142857142857
1750000,1.3605567,0.4895833333333333,73.88333333333334,0.2430493,0.4957983193277311
1760000,1.3604306,0.4909090909090909,86.87272727272727,0.24630596,0.48423423423423423
1770000,1.3605152,0.5711538461538461,89.32307692307693,0.24060735,0.5717054263565892
1780000,1.3604519,0.5,109.82954545454545,0.2550619,0.4943181818181818
1790000,1.3604506,0.545,96.6,0.24652217,0.547979797979798
1800000,1.3604184,0.4346153846153846,65.9,0.25185403,0.4375
1810000,1.3604195,0.4879032258064516,79.33064516129032,0.25822318,0.4879032258064516
1820000,1.3603649,0.5579268292682927,114.42682926829268,0.26234046,0.5579268292682927
1830000,1.3603832,0.4331896551724138,88.87068965517241,0.25233352,0.4331896551724138
1840000,1.3604678,0.6225490196078431,102.51960784313725,0.25349227,0.6225490196078431
1850000,1.3604646,0.5972222222222222,104.27777777777777,0.26088515,0.5972222222222222
1860000,1.3603437,0.501984126984127,97.42857142857143,0.252693,0.5080645161290323
1870000,1.3602929,0.5523255813953488,87.18604651162791,0.25624317,0.5426136363636364
1880000,1.3603314,0.58125,159.2375,0.25202644,0.5917721518987342
1890000,1.3604078,0.42350746268656714,53.66417910447761,0.23624888,0.4185185185185185
1900000,1.3604332,0.5478723404255319,116.26595744680851,0.24416146,0.5478723404255319
1910000,1.3603983,0.5141509433962265,96.18867924528301,0.24019404,0.5141509433962265
1920000,1.3604379,0.635,110.33,0.23994681,0.648989898989899
1930000,1.3604754,0.4427966101694915,72.55084745762711,0.24291156,0.4327731092436975
1940000,1.3604798,0.4507042253521127,74.35915492957747,0.2458021,0.4507042253521127
1950000,1.3604759,0.5164473684210527,89.84210526315789,0.25003478,0.5033333333333333
1960000,1.3604821,0.47767857142857145,114.63392857142857,0.24396326,0.48672566371681414
1970000,1.3604941,0.5609756097560976,109.45121951219512,0.24172936,0.5609756097560976
1980000,1.3604996,0.5079365079365079,75.46031746031746,0.2438918,0.5079365079365079
1990000,1.3605113,0.4769736842105263,107.09210526315789,0.24909453,0.4769736842105263
2000000,1.3605117,0.46726190476190477,120.79761904761905,0.24377497,0.46726190476190477
