Steps,Policy/Entropy,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward
440000,1.4020201,0.534688995215311,50.56459330143541,0.38817763,0.532608695652174
450000,1.4010853,0.5952380952380952,48.875,0.3990314,0.5970588235294118
460000,1.4000798,0.6435483870967742,67.55483870967743,0.39383426,0.6396103896103896
470000,1.4002682,0.6073170731707317,45.24878048780488,0.39998412,0.6104368932038835
480000,1.4002526,0.5520304568527918,51.7005076142132,0.4050636,0.5520304568527918
490000,1.3997864,0.7068181818181818,47.027272727272724,0.40599933,0.7110091743119266
500000,1.3991232,0.5595238095238095,42.904761904761905,0.42472902,0.5595238095238095
510000,1.3992251,0.5618932038834952,49.189320388349515,0.42516872,0.5588942307692307
520000,1.3998181,0.7076923076923077,45.241025641025644,0.42675662,0.7124352331606217
530000,1.3997844,0.6566523605150214,46.06866952789699,0.43445152,0.6506410256410257
540000,1.3988041,0.6778074866310161,48.593582887700535,0.45592847,0.6831550802139037
550000,1.3976816,0.5631313131313131,46.93434343434343,0.45359898,0.5615577889447236
560000,1.3972684,0.6191709844559585,49.476683937823836,0.4431513,0.6191709844559585
570000,1.3972093,0.6304945054945055,58.8021978021978,0.4291759,0.6284530386740331
580000,1.3973154,0.7185534591194969,60.23270440251572,0.43926758,0.7232704402515723
590000,1.3971653,0.6316425120772947,44.72463768115942,0.45275128,0.6298076923076923
600000,1.3957689,0.5803571428571429,46.732142857142854,0.4383659,0.5803571428571429
610000,1.394063,0.5845959595959596,49.121212121212125,0.43522477,0.5845959595959596
620000,1.3934836,0.6370967741935484,46.306451612903224,0.4435865,0.6370967741935484
630000,1.393192,0.734375,43.910714285714285,0.4585733,0.734375
640000,1.3920407,0.9387755102040817,73.22448979591837,0.4877378,0.9383561643835616
650000,1.3914099,0.5637755102040817,47.86734693877551,0.49489728,0.565989847715736
660000,1.3910801,0.6629955947136564,44.59471365638767,0.48295704,0.6577777777777778
670000,1.3907543,0.68359375,46.458333333333336,0.49036452,0.6894329896907216
680000,1.3912073,0.6798780487804879,58.99390243902439,0.47889686,0.6798780487804879
690000,1.3919092,0.8217391304347826,79.13913043478261,0.48567644,0.8217391304347826
700000,1.3918335,0.7189119170984456,55.83937823834197,0.47376916,0.7189119170984456
710000,1.3922614,0.6025943396226415,42.43867924528302,0.48339438,0.6025943396226415
720000,1.3914374,0.7100515463917526,51.865979381443296,0.48608097,0.7100515463917526
730000,1.3907577,0.7587939698492462,49.015075376884425,0.4819987,0.7538071065989848
740000,1.3894119,0.6919889502762431,58.226519337016576,0.5024626,0.6964285714285714
750000,1.3889469,0.7696969696969697,56.53333333333333,0.502052,0.7710843373493976
760000,1.3884815,0.7308673469387755,51.704081632653065,0.5025088,0.7282051282051282
770000,1.388285,0.6716666666666666,60.38666666666666,0.5094006,0.6754966887417219
780000,1.389343,0.6073008849557522,42.47345132743363,0.5021662,0.6073008849557522
790000,1.3899875,0.7125748502994012,54.73652694610779,0.48280567,0.7153614457831325
800000,1.3895409,0.7572254335260116,60.1849710982659,0.4848557,0.7543103448275862
810000,1.3890333,0.7075,48.985,0.48277304,0.7075
820000,1.3886162,0.7142857142857143,45.357142857142854,0.49857178,0.7117224880382775
830000,1.3877863,0.7255154639175257,50.53092783505155,0.49408904,0.7282051282051282
840000,1.3869346,0.7887323943661971,46.460093896713616,0.5050852,0.7783018867924528
850000,1.3857843,0.7146464646464646,47.59090909090909,0.510732,0.7285353535353535
860000,1.3839206,0.7875,49.41111111111111,0.53599364,0.7845303867403315
870000,1.3822649,0.8165680473372781,65.36686390532545,0.53459287,0.8165680473372781
880000,1.3816543,0.7891705069124424,46.02764976958525,0.5374594,0.7870370370370371
890000,1.3816527,0.7361111111111112,48.977777777777774,0.51647043,0.738950276243094
900000,1.3817995,0.8269230769230769,54.30769230769231,0.51402074,0.8269230769230769
910000,1.3819274,0.838855421686747,55.174698795180724,0.5383044,0.838855421686747
920000,1.3821638,0.7825520833333334,52.395833333333336,0.5486527,0.7825520833333334
930000,1.382646,0.767379679144385,51.74331550802139,0.55569845,0.767379679144385
940000,1.3827736,0.8768382352941176,60.13970588235294,0.5638628,0.8768382352941176
950000,1.3822187,0.9198369565217391,61.46739130434783,0.56450707,0.9198369565217391
960000,1.3817071,0.9003623188405797,71.34057971014492,0.56239355,0.9003623188405797
970000,1.3817663,0.9082125603864735,45.0,0.56629103,0.9082125603864735
980000,1.381705,0.7390625,58.6875,0.5733758,0.7390625
990000,1.3812693,0.6696428571428571,53.76190476190476,0.56049335,0.6746987951807228
1000000,1.3815178,0.8048387096774193,65.52258064516128,0.51150054,0.7977707006369427
1010000,1.3815031,0.8494897959183674,55.464285714285715,0.5309017,0.8494897959183674
1020000,1.3811567,0.9532258064516129,55.0,0.5443956,0.9532258064516129
1030000,1.3805946,0.8421052631578947,62.21052631578947,0.542822,0.8431952662721893
1040000,1.3806759,0.9245689655172413,81.75862068965517,0.55575716,0.9123931623931624
1050000,1.3807752,0.8024193548387096,53.645161290322584,0.54648125,0.8088235294117647
1060000,1.380441,0.9136029411764706,66.74264705882354,0.54389864,0.9111111111111111
1070000,1.3795604,0.8509852216748769,52.960591133004925,0.5446225,0.8529411764705882
1080000,1.3786991,0.801605504587156,42.821100917431195,0.54958844,0.801605504587156
1090000,1.3785236,0.8121951219512196,48.107317073170734,0.5734186,0.8100490196078431
1100000,1.3781009,0.7934782608695652,53.22360248447205,0.56875664,0.7962962962962963
1110000,1.3773462,0.8043478260869565,83.47826086956522,0.5781219,0.8141592920353983
1120000,1.3765411,0.8057432432432432,69.25,0.53445184,0.7983333333333333
1130000,1.3758469,0.8591772151898734,68.0126582278481,0.53729093,0.856687898089172
1140000,1.3756806,0.8409090909090909,54.8969696969697,0.5496438,0.8433734939759037
1150000,1.3754574,0.9090909090909091,56.8051948051948,0.56138617,0.9090909090909091
1160000,1.3752241,0.9815340909090909,59.6875,0.56340617,0.9815340909090909
1170000,1.3754534,0.8559602649006622,69.63576158940397,0.5969927,0.8640939597315436
1180000,1.3754474,0.8411764705882353,54.32941176470588,0.58159816,0.8343023255813954
1190000,1.3752999,0.7483870967741936,63.58709677419355,0.56691915,0.7483870967741936
1200000,1.3753532,0.7093373493975904,61.06024096385542,0.5439655,0.7088414634146342
1210000,1.37535,0.85,48.21052631578947,0.52947897,0.8481675392670157
1220000,1.3745754,0.7367149758454107,49.56521739130435,0.5320171,0.7367149758454107
1230000,1.3739715,0.8263157894736842,49.742105263157896,0.53289604,0.828042328042328
1240000,1.3732761,0.905982905982906,80.11965811965813,0.5411108,0.9145299145299145
1250000,1.3723763,0.7793296089385475,56.072625698324025,0.54267454,0.7734806629834254
1260000,1.3717084,0.7945945945945946,54.043243243243246,0.5413554,0.7945945945945946
1270000,1.3714603,0.8211206896551724,45.37068965517241,0.5422494,0.8173913043478261
1280000,1.3711582,0.7115384615384616,54.55769230769231,0.5434139,0.7165605095541401
1290000,1.3707174,0.9288079470198676,65.96026490066225,0.552524,0.9292763157894737
1300000,1.3704634,0.9266467065868264,54.790419161676645,0.5535205,0.9307228915662651
1310000,1.3704956,0.8461538461538461,54.175824175824175,0.5746136,0.8494475138121547
1320000,1.3706945,0.8871794871794871,54.50769230769231,0.5781742,0.8807106598984772
1330000,1.3707237,0.8409090909090909,49.45454545454545,0.56710494,0.8409090909090909
1340000,1.3708681,0.7258883248730964,41.71065989847716,0.57522094,0.7232142857142857
1350000,1.3712863,0.9472222222222222,57.18333333333333,0.58129054,0.9567039106145251
1360000,1.3715463,0.8026315789473685,58.85526315789474,0.5747078,0.7954545454545454
1370000,1.3716645,0.9032738095238095,60.958333333333336,0.56445575,0.9032738095238095
1380000,1.3711356,0.7572992700729927,69.57664233576642,0.5710445,0.7572992700729927
1390000,1.3704145,1.0072815533980584,77.0873786407767,0.58298963,1.0072815533980584
1400000,1.3699654,0.9016129032258065,83.03870967741935,0.541949,0.8993506493506493
1410000,1.3697633,0.6886792452830188,58.490566037735846,0.53331053,0.6921875
1420000,1.3698156,0.9543478260869566,82.38260869565218,0.5287795,0.9539473684210527
1430000,1.3699359,0.9516806722689075,83.26890756302521,0.53418475,0.9520833333333333
1440000,1.3698959,0.9110169491525424,85.8135593220339,0.5302689,0.9230769230769231
1450000,1.3697892,0.7707317073170732,45.985365853658536,0.5140166,0.7645631067961165
1460000,1.3691821,0.8342391304347826,54.53804347826087,0.52443045,0.8342391304347826
1470000,1.3691176,0.7630057803468208,55.0635838150289,0.5467668,0.7616279069767442
1480000,1.369363,0.8639240506329114,58.14556962025316,0.53336143,0.8647798742138365
1490000,1.3692532,0.8864864864864865,56.87027027027027,0.5440659,0.8864864864864865
1500000,1.3689578,0.893048128342246,48.81818181818182,0.55546445,0.893048128342246
1510000,1.3691478,1.0585106382978724,54.515957446808514,0.5708481,1.0585106382978724
1520000,1.3690349,0.9616402116402116,51.148148148148145,0.61425155,0.9616402116402116
1530000,1.3687394,1.1174863387978142,55.49180327868852,0.62685424,1.1174863387978142
1540000,1.3684201,0.8362676056338029,55.5,0.66202,0.8232142857142857
1550000,1.3683776,0.9064102564102564,56.49230769230769,0.6426242,0.9149746192893401
1560000,1.368288,0.837431693989071,55.38251366120219,0.6321054,0.837431693989071
1570000,1.3682519,0.8181818181818182,50.2060606060606,0.6196948,0.8170731707317073
1580000,1.3683829,1.0039473684210527,58.78947368421053,0.6157047,1.0039267015706805
1590000,1.3683282,0.9390243902439024,59.11585365853659,0.6158062,0.9371165644171779
1600000,1.368186,1.1762295081967213,65.81147540983606,0.63499135,1.1768292682926829
1610000,1.3680547,0.8710526315789474,54.421052631578945,0.62049717,0.8710526315789474
1620000,1.3676554,1.0549645390070923,76.13475177304964,0.6341624,1.0549645390070923
1630000,1.3673787,0.8722826086956522,54.40217391304348,0.6247185,0.8722826086956522
1640000,1.3673146,0.8530405405405406,63.37837837837838,0.6262376,0.8520408163265306
1650000,1.3672123,0.8911042944785276,61.47852760736196,0.60491174,0.8957055214723927
1660000,1.367263,0.8061674008810573,45.220264317180614,0.5841187,0.8086283185840708
1670000,1.3674655,0.91125,46.145,0.6108248,0.9047029702970297
1680000,1.3673807,0.956081081081081,60.804054054054056,0.62285364,0.956081081081081
1690000,1.3670956,0.9566929133858267,68.55905511811024,0.62826675,0.9543650793650794
1700000,1.3669984,1.110344827586207,66.75862068965517,0.62592566,1.1113013698630136
1710000,1.3669657,0.9258241758241759,64.7032967032967,0.6203092,0.9258241758241759
1720000,1.3669677,1.0282738095238095,55.726190476190474,0.62093467,1.0282738095238095
1730000,1.367013,0.9818840579710145,59.86231884057971,0.63017386,0.9818840579710145
1740000,1.3669456,0.835820895522388,56.15422885572139,0.6222257,0.83375
1750000,1.3668098,0.9052197802197802,54.87362637362637,0.61172163,0.9052197802197802
1760000,1.3664979,0.7622699386503068,50.49079754601227,0.6066221,0.7716049382716049
1770000,1.3662212,0.8756983240223464,59.53072625698324,0.60731363,0.8722222222222222
1780000,1.3662043,0.8555276381909548,53.050251256281406,0.6065077,0.8585858585858586
1790000,1.3663054,0.9792682926829268,45.17560975609756,0.60084426,0.9757281553398058
1800000,1.3659843,0.8637931034482759,63.16551724137931,0.63788396,0.8595890410958904
1810000,1.3657398,0.9441340782122905,58.29050279329609,0.6266118,0.9441340782122905
1820000,1.3656749,0.8705882352941177,55.40588235294118,0.6130902,0.8705882352941177
1830000,1.3656806,0.8763157894736842,50.40526315789474,0.61122954,0.8743386243386243
1840000,1.3656137,0.8897058823529411,50.877450980392155,0.62001103,0.8977832512315271
1850000,1.3656077,0.7380952380952381,53.63095238095238,0.63468945,0.7323529411764705
1860000,1.3656344,0.9962962962962963,70.19259259259259,0.6012984,0.9962962962962963
1870000,1.3655607,0.8793103448275862,51.19704433497537,0.58388,0.8793103448275862
1880000,1.3655587,0.8362676056338029,61.88028169014085,0.60651034,0.8362676056338029
1890000,1.3656201,0.9719730941704036,48.08071748878924,0.5777467,0.9423076923076923
1900000,1.3655325,0.9575163398692811,62.77777777777778,0.62885815,1.0
1910000,1.3654348,0.8377192982456141,58.36257309941521,0.60305923,0.8455882352941176
1920000,1.3653479,0.9154135338345865,68.41353383458646,0.6057662,0.9041353383458647
1930000,1.3652868,0.8794871794871795,46.65128205128205,0.59989583,0.8801020408163265
1940000,1.3652396,1.0275862068965518,68.55172413793103,0.6112622,1.0275862068965518
1950000,1.3652027,0.895,66.47333333333333,0.61489064,0.8993288590604027
1960000,1.3651878,0.7727272727272727,47.32620320855615,0.6063926,0.7701612903225806
1970000,1.3651813,1.0381944444444444,74.28472222222223,0.61730015,1.0342465753424657
1980000,1.3651645,0.8473837209302325,58.22093023255814,0.6006657,0.8473837209302325
1990000,1.3651556,0.9113300492610837,48.21182266009852,0.6027378,0.9108910891089109
2000000,1.3651536,0.8680124223602484,63.20496894409938,0.6015794,0.8688271604938271
