Steps,Policy/Entropy,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward
1880000,1.3323293,0.24067164179104478,68.35820895522389,0.13470104,0.2518796992481203
1890000,1.3322725,0.18478260869565216,71.55072463768116,0.1296967,0.17446043165467626
1900000,1.3322339,0.3181818181818182,77.39393939393939,0.13640073,0.3181818181818182
1910000,1.33218,0.18846153846153846,60.42307692307692,0.1420463,0.1875
1920000,1.3321651,0.6122448979591837,118.20408163265306,0.15147232,0.6122448979591837
1930000,1.3322041,0.4375,78.48333333333333,0.16994226,0.4344262295081967
1940000,1.3322369,0.3225,93.36,0.19347486,0.3383838383838384
1950000,1.332251,0.2727272727272727,108.30681818181819,0.1884146,0.2556179775280899
1960000,1.3322538,0.37962962962962965,93.68518518518519,0.17218165,0.37962962962962965
1970000,1.3322456,0.2995689655172414,84.65517241379311,0.16919638,0.2995689655172414
1980000,1.3322028,0.23333333333333334,78.49166666666666,0.15477878,0.23333333333333334
1990000,1.332175,0.21462264150943397,83.15094339622641,0.1473503,0.21462264150943397
2000000,1.3321735,0.31529850746268656,82.07462686567165,0.14368744,0.31529850746268656
